Q380,Q169,Q259,Q355,Q112,Q98,Q1,Q55,Q424,Q385,Q78,Q194,Q273,Q256,Q216,Q279,Q245,Q496,Q495,Q321,Q99,Q233,Q488,Q258,Q174,Q314,Q57,Q359,Q198,Q101,Q64,Q105,Q72,Q457,Q3,Q476,Q37,Q20,Q229,Q261,Q347,Q466,Q368,Q7,Q405,Q83,Q465,Q485,Q378,Q286,Q416,Q231,Q232,Q223,Q215,Q334,Q316,Q135,Q218,Q104,Q263,Q335,Q177,Q238,Q87,Q61,Q26,Q451,Q325,Q230,Q45,Q293,Q404,Q246,Q257,Q338,Q358,Q160,Q213,Q69,Q15,Q289,Q267,Q474,Q462,Q326,Q448,Q157,Q219,Q93,Q137,Q363,Q119,Q374,Q412,Q417,Q161,Q8,Q478,Q164,Q200,Q147,Q162,Q336,Q435,Q111,Q89,Q272,Q353,Q40,Q66,Q351,Q65,Q235,Q377,Q323,Q479,Q348,Q418,Q382,Q469,Q155,Q455,Q453,Q409,Q29,Q333,Q143,Q127,Q239,Q362,Q429,Q387,Q33,Q47,Q470,Q158,Q369,Q5,Q128,Q50,Q217,Q247,Q473,Q262,Q301,Q38,Q234,Q332,Q133,Q252,Q208,Q210,Q4,Q266,Q179,Q110,Q207,Q123,Q260,Q294,Q129,Q170,Q192,Q84,Q17,Q226,Q341,Q284,Q329,Q297,Q401,Q443,Q131,Q187,Q313,Q52,Q236,Q62,Q97,Q251,Q30,Q140,Q46,Q82,Q271,Q287,Q447,Q268,Q317,Q366,Q254,Q398,Q126,Q383,Q379,Q44,Q388,Q175,Q331,Q394,Q11,Q302,Q42,Q437,Q56,Q117,Q349,Q419,Q472,Q498,Q481,Q420,Q197,Q189,Q402,Q430,Q395,Q24,Q415,Q428,Q58,Q343,Q146,Q180,Q346,Q79,Q494,Q330,Q356,Q361,Q108,Q269,Q171,Q106,Q184,Q214,Q319,Q176,Q23,Q456,Q191,Q172,Q148,Q144,Q188,Q396,Q452,Q311,Q299,Q10,Q244,Q209,Q85,Q298,Q459,Q122,Q163,Q467,Q203,Q186,Q63,Q370,Q471,Q403,Q345,Q274,Q292,Q118,Q480,Q291,Q300,Q493,Q6,Q477,Q201,Q397,Q138,Q248,Q384,Q103,Q168,Q400,Q94,Q312,Q309,Q281,Q96,Q206,Q411,Q142,Q386,Q250,Q2,Q308,Q39,Q204,Q364,Q182,Q449,Q422,Q21,Q389,Q426,Q28,Q407,Q211,Q399,Q371,Q304,Q391,Q288,Q307,Q53,Q159,Q150,Q224,Q352,Q107,Q41,Q91,Q32,Q88,Q151,Q16,Q54,Q242,Q255,Q375,Q116,Q446,Q425,Q276,Q13,Q222,Q227,Q285,Q432,Q225,Q482,Q305,Q454,Q166,Q95,Q22,Q327,Q275,Q350,Q74,Q71,Q18,Q152,Q154,Q322,Q149,Q463,Q0,Q136,Q167,Q414,Q183,Q360,Q442,Q67,Q202,Q12,Q36,Q109,Q220,Q491,Q440,Q195,Q441,Q134,Q376,Q253,Q328,Q438,Q43,Q14,Q324,Q92,Q77,Q113,Q196,Q165,Q381,Q421,Q357,Q185,Q390,Q367,Q296,Q290,Q73,Q75,Q199,Q173,Q439,Q283,Q354,Q68,Q240,Q25,Q60,Q365,Q413,Q48,Q51,Q153,Q156,Q193,Q59,Q130,Q141,Q90,Q34,Q115,Q145,Q464,Q410,Q190,Q49,Q433,Q318,Q306,Q228,Q434,Q406,Q490,Q458,Q265,Q344,Q86,Q444,Q337,Q315,Q423,Q124,Q372,Q320,Q484,Q125,Q270,Q460,Q408,Q264,Q19,Q132,Q205,Q280,Q486,Q492,Q295,Q102,Q499,Q450,Q76,Q121,Q9,Q342,Q221,Q489,Q282,Q80,Q392,Q178,Q468,Q277,Q241,Q114,Q35,Q100,Q436,Q431,Q340,Q487,Q81,Q181,Q497,Q139,Q212,Q31,Q483,Q278,Q393,Q339,Q475,Q27,Q303,Q249,Q427,Q445,Q310,Q461,Q120,Q237,Q70,Q373,Q243
user1259576630,,18,,13,,,,,,,30,,44,57,81,27,,59,58,71,61,,14,58,23,53,12,,,64,19,84,69,,,,,96,,,53,69,,59,,91,80,,,81,53,,,9,19,2,31,26,70,14,53,51,21,20,,88,28,68,80,70,82,88,,70,,86,40,60,18,,,93,18,,58,71,54,,43,,,,18,96,80,7,,,16,99,0,11,,,,32,36,3,,,59,,93,70,46,,87,82,51,19,80,94,2,,11,59,,,91,15,,36,,62,2,66,23,,,0,,32,46,50,65,,,92,,4,,91,78,,68,80,,53,86,56,52,25,,,22,94,41,66,45,91,51,82,9,77,22,,,21,,97,,12,,66,37,61,,,,100,,67,,19,,3,,16,83,61,,27,4,46,92,79,53,80,,36,,37,93,,52,6,1,56,86,75,72,,,83,,,,,20,7,100,92,13,,36,32,18,41,36,,37,,4,,,71,70,84,98,100,35,35,3,,45,71,,,,21,92,16,67,70,95,47,60,59,96,,72,26,64,29,73,,,40,79,18,70,79,,,79,40,14,73,24,,50,,60,,51,3,27,79,57,71,,1,,,20,42,,28,13,8,61,94,2,11,,,,96,,,71,,21,61,94,51,11,,43,,,81,52,15,84,72,91,76,28,33,25,80,43,97,71,29,97,14,,30,32,,23,61,97,16,61,95,,85,17,63,61,99,84,33,,,88,31,,78,2,54,0,41,,,42,68,,,98,29,,69,41,48,,42,43,4,,79,61,5,6,85,20,96,,2,47,99,26,,,12,44,48,16,8,40,,66,60,,97,52,,81,37,,90,67,,91,8,25,73,63,90,5,82,68,12,37,75,37,73,6,,16,16,42,66,,58,100,33,,62,,,40,,91,83,78,,99,97,61,75,83,45,,89,79,6,40,,21,91,3,13,12,75,,10,9,50,,66,42,,90,,,90,,,55,,40,33,30,23,91,50
user3012542296,,,91,25,58,55,,3,2,28,,,70,68,,26,,,56,18,79,15,50,,,6,85,6,32,29,67,,,43,,,,63,,,,,11,95,,43,,,93,9,7,,34,,83,43,0,,94,44,,53,49,21,72,,,,,79,,,46,,3,,56,,,88,,52,,45,,47,86,,28,79,44,,48,1,,19,,36,8,,,36,91,,,51,94,,1,76,88,,5,11,33,99,,,,66,,40,,22,49,13,,83,,,,25,38,,45,,,35,70,,82,67,,,48,26,52,13,,,,58,23,45,16,73,,,46,,34,6,9,27,62,,28,,,47,9,,0,44,,78,,35,89,14,76,,53,43,55,7,,,,,,,57,50,32,76,,38,58,61,87,,32,35,,91,43,14,,,64,48,22,38,24,76,,,,,89,83,,,,,,69,,41,59,,,2,35,,2,,11,64,,,8,92,37,,,85,18,30,66,92,45,,18,,89,18,50,,70,,,,34,,100,100,27,43,,73,42,42,54,13,33,9,78,20,54,,,68,,43,24,,,,,,5,61,25,,91,23,25,,30,49,63,49,,,,,5,61,50,56,93,57,50,67,,,87,,,12,,48,,72,61,31,42,,59,85,83,21,20,60,95,,85,,47,21,,23,55,29,94,,94,74,97,,70,64,5,,,39,78,74,100,66,29,,7,,0,84,,3,,,82,18,75,94,,,,66,0,39,,,29,74,,46,,,21,67,,,,93,45,89,13,,3,,,,63,73,,5,,69,88,45,,67,87,,,84,18,,17,24,29,50,,,65,,67,32,24,,,10,,31,,35,52,59,20,,39,,80,83,32,10,34,,,5,11,41,2,,,100,22,54,64,,9,42,,76,,40,,61,,,,,,22,53,68,,51,,17,17,91,,89,,21,63,73,5,81,100,85,,,,,68,95
user2764198668,,38,91,28,,,96,,43,,87,65,75,,58,58,81,42,93,,,77,2,5,,55,,,,36,31,27,70,86,,31,,71,39,36,,94,,,70,,,62,,,58,11,9,73,,24,35,97,92,27,0,15,,21,61,18,,62,,90,16,73,8,,5,27,,56,73,65,25,,,65,19,36,,7,,55,30,46,,7,,62,24,,50,6,,7,33,,44,,83,71,97,55,72,68,49,64,0,,,29,,85,51,24,,,43,95,,95,,,,,67,37,66,93,,4,,96,73,75,,66,,,20,,,,,9,,3,,34,,72,42,,,54,,29,15,83,95,59,,,86,65,,71,37,97,43,,,98,17,55,,19,40,,,,,68,,30,91,71,4,11,91,57,65,94,86,55,56,50,21,87,89,70,,,19,,28,50,66,,92,27,24,57,94,34,49,23,2,8,,89,48,63,,,69,,,17,37,84,14,28,71,,20,7,95,,18,,,90,73,93,56,71,44,,17,29,,2,,54,0,68,,46,,92,,8,,,,,91,54,64,40,,27,,10,,19,46,62,,53,56,87,,48,93,15,40,82,71,,33,86,,13,39,,82,75,45,40,,,55,52,86,71,73,,22,74,,,90,,,16,32,,54,,,22,,,29,72,21,,75,73,,,77,13,58,,0,57,74,,46,82,,,64,51,,73,,11,,77,37,98,100,,98,,39,,50,22,87,9,20,99,61,,72,,35,23,,,2,,,49,,94,,,41,,,67,12,,16,69,91,47,64,99,,41,,85,24,8,93,41,51,73,78,,,,96,,,30,87,,89,,84,98,85,48,14,44,,90,45,3,27,,,,76,,19,,88,71,91,77,,28,,64,58,64,84,,50,48,86,,,91,,,62,21,42,60,,,1,52,59,,48,30,1,89,87,,39,76,16,26,19,40,92,24,,90,23,12,25,68,20,61,97,67,73,,80,
user3360052126,20,25,34,,61,93,44,,,89,6,,24,,41,91,,15,28,26,22,24,,96,72,,98,83,,,16,54,,27,72,37,30,87,,51,,,3,83,84,,29,46,,73,,57,71,,63,,67,13,95,76,26,35,19,2,58,58,,15,,11,67,37,29,4,12,39,,,97,21,5,,49,89,,42,31,100,18,18,24,,,23,4,,40,17,24,,98,69,,9,,46,,,11,,17,,81,14,63,,58,28,59,57,16,25,97,79,,73,,,28,46,16,69,64,38,49,85,9,67,57,78,,7,5,85,96,91,,19,19,51,98,41,,67,11,8,,30,,,33,10,78,,57,,,13,,60,6,55,15,26,41,,56,69,87,,30,,82,93,37,,95,94,87,,79,15,90,63,,,15,24,,85,40,60,,70,,52,77,,,,,57,,29,,,67,,31,84,84,,45,10,10,,2,89,93,49,93,,82,,,,18,29,,85,49,45,,59,,0,13,,7,62,,,80,36,,86,81,50,48,,,92,26,38,,7,,21,78,37,56,12,14,13,94,,,44,78,35,76,90,80,34,89,32,46,,45,37,49,31,,37,45,,59,93,5,26,57,41,23,,22,41,73,60,19,,84,99,32,38,18,82,54,12,,,3,2,1,,1,,75,33,88,,,38,92,81,,,,38,0,,61,38,,7,75,43,,78,12,,29,76,33,,65,12,,,37,55,,,,4,,25,,89,,,32,20,,68,,72,33,48,60,47,,26,,,56,,44,63,55,,11,,19,,,54,13,,,71,4,13,98,8,,92,,56,54,19,1,74,,49,,72,,95,68,14,72,,86,45,,13,95,74,0,16,,,,85,80,,23,26,4,89,59,,,,,42,42,71,,,7,60,39,92,61,82,,53,55,91,50,96,23,12,24,,98,88,25,,,94,87,,15,3,25,70,26,7,57,,,,,,76,33,47,,94,31,61,27,80,29,,27,,
user1860292426,,74,,,15,45,,93,71,,62,75,,,42,22,10,49,66,70,3,41,95,,54,,30,10,38,69,21,74,,0,65,,81,72,,57,,13,30,75,62,68,,100,,61,13,,19,84,33,,29,,90,85,79,,20,97,54,95,38,5,,34,10,53,10,,,26,,,46,47,94,37,,,42,,61,,71,28,79,37,60,,49,,,43,57,,,33,,3,55,62,28,,72,5,,70,88,58,,,68,14,67,97,16,37,91,,,38,,15,,17,92,,85,30,57,82,35,,93,41,,,31,,92,16,,100,88,100,73,33,82,,52,18,,77,44,,,82,100,25,,,54,22,22,31,2,13,44,16,2,57,,,22,55,,,,,85,43,68,25,64,14,2,,,9,,78,95,96,,,17,64,5,95,20,,53,70,,69,89,37,,13,86,,,67,,,,74,30,89,42,,31,,26,7,91,,94,39,24,36,19,41,88,16,,0,,62,,,97,76,5,79,63,37,,96,,9,,2,62,64,,,46,76,83,,3,66,,,10,,,74,99,54,27,42,,26,54,56,,95,29,65,21,3,35,72,100,,28,88,79,42,84,14,93,,23,,33,21,55,63,,,17,73,41,24,91,,36,,73,94,0,32,,63,36,72,,,26,22,1,,,58,,21,86,21,65,,56,95,,75,,59,65,,50,,,,95,81,,98,,12,63,67,89,71,52,8,95,65,,,61,,,50,14,87,45,,,66,82,83,,,51,62,63,,53,21,,11,82,37,,65,,65,,51,57,40,,3,33,29,22,,8,,35,64,,,,83,,12,21,,,75,58,66,,76,63,,,59,,31,,,82,4,45,,51,,94,,12,74,50,26,,,15,80,99,17,45,,,34,23,98,38,55,10,,81,49,7,57,32,37,,19,2,55,,83,31,,4,23,22,,17,51,60,,35,61,21,83,86,,,,89,,,50,92,1,77,,42,,,45
user927494365,60,47,80,41,75,,,97,17,6,,83,95,,68,74,,,,2,13,,94,82,6,1,35,9,,99,64,,71,,7,83,32,67,29,96,23,,,35,42,22,,0,75,,93,,11,,28,,,,,57,,80,73,20,82,,,,100,19,37,,,94,54,74,21,64,65,73,90,,14,54,35,,13,15,81,,,21,19,39,66,13,90,48,,,,,,,,33,39,49,48,23,,89,58,39,,5,65,32,76,,69,55,88,73,90,36,,80,,47,20,,,33,88,52,29,35,69,67,26,92,,24,23,45,2,14,,,7,93,100,45,87,66,35,,,,36,7,61,37,,,76,,37,,,,64,89,,72,45,,21,,48,34,,,6,30,10,,84,,51,73,84,,66,38,43,,62,17,,32,10,61,,,91,,,30,,,60,,,,78,6,55,,0,,,15,,57,,2,100,27,92,93,44,8,,51,,,100,28,65,,75,15,98,1,4,,42,7,39,,,56,52,76,60,71,45,,,37,49,6,89,,28,,,23,75,,36,,81,,,58,1,98,80,76,51,18,,59,87,52,,45,67,,82,7,24,56,68,13,60,,61,22,98,46,,63,37,91,,,,9,45,32,,,88,48,23,64,84,3,64,91,27,47,4,11,,,,72,6,84,9,76,61,8,,74,,,79,,21,57,,,85,,,69,26,32,36,,30,82,,96,34,25,72,,94,22,,46,75,22,,,,24,84,83,30,,,30,46,,19,,,3,,51,40,42,38,,46,91,,,2,91,,85,19,,10,25,,42,,,,66,14,42,,61,,56,48,,84,82,,6,,4,98,4,14,75,18,76,63,,,,10,41,49,,90,25,51,45,,92,,,4,,55,48,28,,5,,70,,7,,,,,,15,,,41,59,71,63,,,62,66,98,75,29,,84,96,72,20,,87,36,,,,15,82,21,,95,88,81,35,56,47,,,28
user770815647,32,,69,,18,40,,82,59,36,46,30,,17,98,41,,54,,,,,,19,36,,,82,16,,,14,62,53,34,75,,80,40,,52,88,71,70,81,48,35,,95,26,21,71,20,,15,82,57,91,18,8,43,29,35,,73,4,37,75,,80,76,5,32,,59,,,,50,87,72,,,76,,7,86,,87,61,19,46,,,21,,98,,,,55,15,71,82,,27,,66,,65,93,,,,47,,87,60,,,51,64,8,,94,65,67,34,95,,29,4,7,,,45,68,74,33,94,94,,9,98,88,45,71,53,22,66,,,62,72,16,,,10,20,8,,31,,70,36,13,86,33,22,28,83,,,68,,,41,52,27,85,,,,,,59,54,,70,,81,81,10,88,96,55,26,89,92,,30,67,,,95,76,28,3,,,,55,37,63,27,,6,28,60,76,,97,98,87,14,31,,24,99,34,35,,20,42,,,,,62,26,16,,85,70,98,54,,87,,,78,,,72,,58,,40,67,26,12,16,,76,99,48,69,41,,17,20,,,10,,,37,68,90,32,,,,52,27,,,84,,28,27,54,,,42,11,93,,22,,,,33,59,56,53,,78,82,38,,49,5,,29,,85,65,38,2,,95,8,25,81,77,37,10,95,82,24,23,86,0,82,1,24,53,69,46,83,,58,12,81,,31,17,92,89,23,,49,38,82,,,,22,38,62,87,76,70,9,,29,35,,0,72,38,35,,39,81,12,70,23,,42,86,9,,74,43,14,88,28,80,93,,84,71,78,,51,50,42,,93,,,,36,36,,32,50,,83,74,91,66,,16,55,,89,90,,,,,48,13,66,,77,26,,74,32,,,62,22,81,,92,44,78,,27,,87,76,48,13,64,7,2,24,,,49,30,22,2,52,32,90,29,58,89,12,,100,,54,,,20,70,,,2,,59,100,89,,31,,,84,31,94,88,,71,,0,19,,,97,,11,28
user570275518,89,98,,4,66,58,74,,,65,98,,20,39,,,28,77,49,,84,,44,35,76,95,,62,16,,92,96,61,12,35,92,,,89,15,61,,,20,55,61,85,46,51,80,,,69,,,4,3,,,56,45,75,,,59,51,26,,,35,,74,40,56,50,48,37,,94,,20,6,65,,3,85,53,,,70,0,89,19,3,,83,35,11,98,,46,30,19,10,99,95,0,23,,87,74,59,61,78,6,24,16,44,,,40,,2,82,,33,43,,69,38,37,73,17,90,40,43,1,68,88,52,82,78,70,18,,39,85,13,,,3,,73,15,46,,,,92,,,,77,98,,,,48,76,9,76,35,74,52,,,,7,13,,92,75,,64,76,37,95,69,,92,68,,30,80,27,2,20,44,60,53,,66,23,37,35,,,38,28,38,73,55,22,,,77,24,58,80,76,97,77,9,13,,81,70,85,92,3,,3,50,,58,39,,13,,74,,15,83,40,32,9,39,,,65,67,32,34,72,2,,26,15,94,,83,,51,29,25,,76,,,93,31,41,,75,47,,87,98,,1,,78,4,,,57,76,,32,,99,89,25,21,66,,,8,3,17,46,81,,11,22,,,73,,,,72,86,30,,94,7,12,14,37,,22,94,33,,43,30,,,27,6,35,,,,89,,0,,20,,,67,4,7,50,80,14,19,56,,69,8,14,,82,67,,78,49,17,73,85,,96,78,,85,32,,50,73,19,97,,73,,,,,,40,32,100,26,,82,,90,88,81,47,36,32,94,,,,68,,72,54,6,94,94,56,,97,,71,86,14,72,48,0,63,,,0,,,37,,9,7,,54,0,73,31,18,86,64,23,74,24,87,20,90,39,90,87,1,,,,,35,,53,62,81,,,67,4,69,,29,47,44,72,77,78,,41,,7,,,78,1,30,100,21,11,43,,88,27,91,,,9,3,,98,,95,75,72,96,,,59,85,,,17,31
user79381252,92,19,0,5,,,90,44,40,98,66,,83,,,,3,23,63,,84,99,17,,5,58,,,,14,71,5,83,75,,,35,53,,,13,50,31,,70,,92,99,,12,,64,58,0,74,71,,23,83,94,,54,57,,97,73,,,28,95,5,76,93,,64,35,35,92,65,,,21,71,77,7,20,2,16,91,86,54,3,,,53,,,80,55,46,,98,,3,80,67,35,67,,99,5,69,,57,,6,46,75,,51,4,24,99,69,63,42,45,61,79,,85,71,6,15,,63,13,,,12,54,,,,71,87,23,,23,36,24,,45,5,,,16,,89,,,65,,,61,72,,,,,83,90,26,,10,1,88,,20,,31,,4,,40,30,,93,,82,56,,3,,100,67,,66,,4,65,,28,3,,96,6,,15,,,43,99,98,44,84,53,62,68,73,33,58,,53,54,32,,,14,,16,,23,67,,34,88,34,22,,,,,50,23,9,53,,15,36,98,,,,22,67,60,48,,94,28,,,29,,71,1,92,62,,87,,32,,,,,75,,,,,82,67,52,,,,84,,81,29,12,,38,,,44,73,85,89,,47,74,,25,92,,88,,,97,,,,,34,36,41,23,60,,,,,93,20,72,36,28,36,23,98,83,59,47,87,56,28,27,85,15,,,,21,37,,99,,51,67,,,15,,,24,17,76,,,,96,,,32,,,,51,29,18,,90,7,,63,65,95,10,83,8,25,,59,97,13,,,49,,54,23,74,98,61,,,1,100,,97,90,,40,,,,,53,14,53,,,74,,,,,65,63,22,70,,12,,,9,17,,38,66,1,14,77,44,,42,,,94,27,94,,40,75,12,89,,,,22,,,,43,,66,,39,63,,,,,87,28,20,91,80,2,,43,37,,27,76,9,,59,,9,87,89,74,9,62,78,,16,19,68,10,,63,25,,10,62
user603698296,,,,47,94,11,39,63,73,,50,5,,88,79,,,44,95,59,,31,79,99,0,79,,56,,,,85,,93,,20,,,56,62,,,,37,20,70,,,7,80,67,,85,91,49,,21,,60,70,3,,65,,,,,,59,,15,52,,50,67,,,,36,47,19,64,45,,14,,90,35,79,74,99,,67,51,84,,62,,80,,71,43,64,9,61,26,39,48,8,2,23,61,10,40,39,60,63,7,16,3,66,,,11,88,,57,21,15,,16,,12,16,44,37,42,,24,4,,26,90,91,38,,,72,,48,,31,100,,,28,8,81,87,76,21,,,4,69,65,,99,,18,,,,,93,6,,99,,,66,1,32,,20,66,64,25,73,91,24,36,97,41,97,,23,,,,54,28,12,85,5,,,46,50,50,,21,16,99,,,91,56,16,28,23,31,44,92,14,56,62,80,36,79,23,,42,55,9,,40,,69,15,45,67,10,73,62,,95,1,,15,,51,,1,61,,55,58,67,,61,,,,47,35,42,30,3,31,1,84,,,60,,44,99,53,10,,7,,58,19,23,44,48,,76,1,74,,51,94,23,58,1,97,,0,33,47,,,,,,77,10,18,23,74,71,97,45,42,87,,36,,71,,42,,,42,,72,,14,68,84,9,40,,43,76,,48,49,82,81,,54,,77,98,23,11,,,28,11,,74,38,2,96,,81,,25,91,89,70,6,32,90,6,31,64,77,,25,42,25,,,4,7,85,,7,94,,87,7,68,,7,,44,,99,,33,30,93,73,,,23,41,67,90,,67,50,13,,27,80,5,,,66,,75,87,85,41,,71,64,57,31,,100,,,100,62,,,71,2,74,46,72,,,30,89,75,,33,24,36,96,,67,,,57,,39,40,18,,82,21,,18,49,30,40,9,29,,77,45,10,30,,17,94,46,2,51,84,63,2,38,,,,6,10,71,7,,,7,58,,46,,,85
user1985590115,3,96,,79,,,54,,85,2,,,18,,,10,,14,,,7,83,24,,51,38,,,,74,22,,,59,11,88,,72,,,,,20,69,,,62,,79,49,63,32,9,94,0,53,,27,0,59,,,91,27,11,83,12,26,38,,,87,,62,,85,,49,,74,66,59,56,59,5,,,38,85,67,,31,,,,44,,,30,,,53,,7,60,23,17,2,,,9,,84,77,94,,23,33,,,87,,36,1,99,94,,16,,,,6,91,12,,28,,45,85,,,62,,48,,47,93,,35,82,,62,91,,,0,,60,,37,32,,70,47,26,23,,51,95,,29,,95,,3,,48,90,,62,9,37,,44,,17,98,98,,65,,16,8,38,25,,,81,,22,,81,22,,63,40,,88,74,70,48,30,,72,2,1,56,29,11,36,43,,31,82,5,34,29,44,21,37,,49,,96,35,,84,,74,53,55,77,75,11,48,,100,,69,60,45,,,80,83,,46,,75,73,60,,42,,74,18,,73,,21,,3,99,,17,41,41,,2,,63,59,54,92,76,95,23,84,80,,,59,,1,20,28,72,,61,,14,42,,22,65,95,,71,56,20,73,,11,82,64,43,24,,,22,,2,47,,,91,91,74,,12,,52,41,38,28,,,19,17,73,,,50,,29,39,28,38,37,76,68,,51,,66,,32,5,25,39,73,88,50,51,36,99,98,83,43,48,2,71,44,,14,,65,59,34,97,2,85,45,,91,66,27,87,80,71,,,82,84,55,72,7,34,,42,93,,27,23,52,59,89,,,,12,18,4,68,93,,86,23,,14,48,59,5,68,49,79,,50,65,33,62,,86,57,53,24,1,,83,15,,3,10,65,,,,,56,,,16,56,,38,67,38,53,79,,42,,12,69,80,,44,9,,,65,22,20,86,,,56,19,70,,19,87,,,43,41,100,,,47,69,55,1,62,37,99,34,74,22,68
user1563794523,,2,30,13,,3,100,,43,40,48,51,87,36,64,17,31,27,45,47,,90,17,41,33,18,,17,,62,,3,50,55,24,20,6,44,55,,90,,40,81,46,85,,,27,81,,55,,,22,2,84,84,24,,93,57,,59,,56,,,61,3,18,86,10,80,,,,,,38,,75,22,30,,92,,,28,,8,27,,56,6,57,26,46,90,70,15,11,74,,88,10,66,75,28,39,,17,83,,62,,31,,,89,95,,35,,100,68,22,39,41,88,18,2,51,,1,69,92,85,,2,70,23,1,26,21,,12,19,83,,2,100,41,,,26,38,71,41,31,28,,45,87,69,44,,96,57,,72,1,73,76,,35,6,79,,79,84,74,57,,54,73,57,29,90,13,57,,,97,49,5,,85,77,72,,,,85,73,,,29,,24,8,,100,43,11,,76,97,37,78,,97,,8,17,,20,,,68,,,93,,82,89,,71,,,68,9,90,49,,,20,79,59,,25,,,9,16,54,55,92,19,10,,89,71,8,77,45,58,33,,,,5,25,66,0,92,91,,55,44,27,4,51,,42,,,38,48,26,87,,12,67,,,100,,77,83,,,,32,,37,,,43,52,,38,74,79,,41,84,55,70,80,13,34,,2,46,,,79,45,65,3,49,25,,,3,,,,11,77,10,,98,42,10,5,,86,22,,67,,23,39,,,40,85,6,,62,18,35,,92,57,64,72,,97,,5,,57,8,,43,63,43,,74,54,40,,5,46,38,29,,66,57,5,46,,20,76,25,95,20,34,60,,16,90,67,54,6,89,,,,81,75,20,64,23,0,,,,35,2,99,,54,74,68,75,,81,24,51,42,,32,67,,73,,28,69,,40,,37,29,5,,,,,,38,,78,6,78,11,99,73,50,,,39,,,31,,0,,84,38,,69,91,,66,44,82,1,94,21,7,44,,20,86,25,,42,70,92,89,,,35,27,98,
user4175888583,,44,54,,,23,56,46,,,97,,,54,,52,61,37,51,,61,28,,82,37,,,,20,46,,12,91,,19,81,,,,14,19,91,,73,,62,53,14,75,,64,65,9,,2,92,35,32,21,14,64,,,,68,,1,38,67,,28,,9,12,99,,55,,29,,,24,,18,62,45,,,,46,,,96,28,,13,52,,,4,68,28,,,67,28,74,,,,71,2,,69,,,2,29,86,,4,38,75,,77,,,11,37,13,,24,12,45,2,81,,56,94,34,38,20,20,93,50,91,,18,68,,95,78,99,,,13,,,,75,98,,,1,99,91,23,30,60,,41,,,24,,,40,,34,93,93,5,23,37,64,,16,,8,27,39,82,82,62,15,50,83,,32,,,73,40,65,88,,95,100,68,13,,,26,60,,,39,25,82,91,36,31,67,86,58,42,85,75,27,,2,,,,43,53,52,11,88,,82,,34,9,,53,37,,75,48,72,89,3,61,,21,2,,54,,96,,,,,42,4,,16,25,67,61,13,28,,28,25,,33,69,30,73,,74,,60,11,34,88,37,18,29,50,91,,43,80,24,5,4,,,,50,41,41,66,,,99,43,98,61,63,4,11,80,12,34,89,1,47,11,36,97,1,38,,,86,70,96,,,53,,91,81,71,73,7,70,54,,,98,41,,8,98,29,19,,29,,6,39,62,70,,,43,86,1,,89,0,43,,11,,7,62,4,21,,7,77,,96,13,,21,,98,45,81,90,44,96,,76,,64,46,,60,,73,42,85,52,,11,40,,64,,47,56,19,99,37,91,67,2,11,63,83,,68,71,,20,76,83,,,,,90,83,,35,75,,,66,21,,,29,,,17,42,90,46,62,,83,0,,,23,76,14,,,30,,,86,11,13,43,24,33,24,,70,,97,47,,,,61,85,39,,12,41,23,,100,38,12,73,83,24,,,14,49,38,,55,,
user819804801,,8,72,34,35,15,,,3,44,95,67,65,76,87,14,24,46,,30,,53,,64,,69,19,94,19,8,,94,,17,,77,10,90,43,90,43,84,86,7,,10,,,91,89,80,11,,50,,,13,29,68,65,68,3,80,,12,18,12,,25,27,,,95,11,,,66,56,73,99,,,17,36,76,85,48,68,,53,,41,,47,15,,87,38,27,67,,92,63,68,57,43,,,3,54,61,69,40,85,16,61,40,,55,,99,14,68,43,89,9,83,,39,,,77,,98,18,6,39,100,70,19,,34,,38,86,,10,95,,,58,76,,,,36,,70,,44,55,,,,10,8,13,,47,94,76,14,60,45,53,,,48,,8,71,86,43,78,,,10,,88,25,,30,93,67,37,14,,0,100,,50,,,34,36,38,92,50,2,54,7,42,,58,46,55,38,58,57,,36,2,,40,36,,14,57,11,6,87,93,,,27,51,14,,21,,93,,63,79,29,,44,,73,80,73,,,6,58,,18,,61,,,69,93,96,94,,49,,,26,,16,18,,47,83,1,,64,49,22,98,61,,,,95,,51,,39,,35,95,32,,85,80,,4,42,80,,,29,54,85,,32,82,52,38,,13,,,92,61,64,13,62,26,,53,,5,32,99,36,56,61,55,27,74,42,,88,11,76,33,45,,81,72,,19,,48,70,88,82,67,13,83,83,42,,95,,60,45,92,,44,38,18,,19,53,24,30,,91,5,5,,,55,,98,48,,43,40,10,,41,98,74,86,58,,75,,88,67,94,,,53,29,42,5,,82,39,,28,82,36,96,,,10,33,5,30,,,,,78,90,,29,,24,39,6,94,82,,11,53,48,,91,20,,72,65,35,19,52,58,54,10,49,92,93,10,27,24,,,,,47,9,27,25,78,71,81,,,76,25,,50,51,11,,94,,,,61,,87,42,,18,57,,82,98,75,87,47,45,64,94,,79,75,,49,10,71
