Q52,Q440,Q217,Q266,Q423,Q393,Q284,Q351,Q199,Q6,Q298,Q478,Q36,Q264,Q276,Q404,Q329,Q20,Q183,Q229,Q367,Q111,Q490,Q495,Q426,Q110,Q211,Q81,Q342,Q218,Q369,Q372,Q293,Q391,Q51,Q364,Q382,Q460,Q70,Q422,Q172,Q238,Q256,Q128,Q389,Q491,Q431,Q155,Q397,Q71,Q335,Q330,Q310,Q483,Q76,Q126,Q253,Q411,Q485,Q304,Q383,Q338,Q327,Q254,Q139,Q3,Q488,Q425,Q477,Q117,Q141,Q230,Q314,Q449,Q358,Q403,Q463,Q282,Q416,Q197,Q255,Q64,Q499,Q474,Q243,Q10,Q317,Q278,Q73,Q302,Q443,Q114,Q344,Q301,Q85,Q270,Q280,Q346,Q414,Q316,Q22,Q249,Q152,Q245,Q471,Q209,Q455,Q466,Q406,Q233,Q1,Q63,Q444,Q459,Q498,Q50,Q147,Q159,Q482,Q24,Q98,Q475,Q362,Q54,Q447,Q279,Q267,Q328,Q82,Q341,Q287,Q286,Q241,Q221,Q19,Q356,Q347,Q167,Q340,Q412,Q271,Q376,Q178,Q387,Q326,Q295,Q38,Q226,Q315,Q401,Q27,Q476,Q187,Q448,Q171,Q202,Q312,Q421,Q150,Q418,Q186,Q359,Q453,Q419,Q437,Q277,Q242,Q288,Q60,Q469,Q72,Q388,Q175,Q32,Q240,Q62,Q97,Q224,Q313,Q337,Q119,Q489,Q405,Q216,Q456,Q138,Q58,Q120,Q203,Q381,Q269,Q417,Q451,Q467,Q41,Q207,Q200,Q170,Q262,Q380,Q432,Q65,Q112,Q222,Q308,Q348,Q441,Q88,Q129,Q184,Q46,Q75,Q247,Q415,Q2,Q136,Q56,Q368,Q446,Q427,Q409,Q17,Q7,Q289,Q439,Q83,Q33,Q244,Q234,Q385,Q47,Q470,Q57,Q5,Q332,Q101,Q465,Q400,Q122,Q350,Q274,Q407,Q177,Q109,Q291,Q220,Q193,Q86,Q309,Q92,Q237,Q457,Q435,Q77,Q180,Q294,Q78,Q8,Q14,Q377,Q113,Q275,Q23,Q357,Q352,Q487,Q311,Q149,Q479,Q331,Q144,Q169,Q481,Q305,Q472,Q74,Q398,Q194,Q4,Q29,Q354,Q118,Q140,Q214,Q153,Q392,Q137,Q268,Q176,Q384,Q390,Q9,Q164,Q18,Q103,Q235,Q333,Q321,Q100,Q420,Q198,Q227,Q145,Q325,Q80,Q104,Q363,Q79,Q90,Q299,Q210,Q135,Q69,Q436,Q413,Q300,Q61,Q123,Q42,Q261,Q142,Q26,Q251,Q179,Q99,Q371,Q133,Q116,Q108,Q292,Q94,Q394,Q223,Q146,Q16,Q375,Q212,Q486,Q191,Q205,Q236,Q353,Q429,Q228,Q181,Q107,Q248,Q204,Q434,Q473,Q497,Q160,Q106,Q43,Q213,Q355,Q91,Q370,Q493,Q458,Q492,Q366,Q306,Q252,Q13,Q379,Q395,Q259,Q433,Q349,Q161,Q0,Q37,Q45,Q263,Q343,Q102,Q462,Q151,Q272,Q378,Q174,Q96,Q188,Q185,Q67,Q158,Q127,Q402,Q322,Q424,Q494,Q40,Q208,Q361,Q438,Q360,Q87,Q28,Q365,Q320,Q182,Q283,Q48,Q195,Q334,Q285,Q445,Q168,Q162,Q265,Q318,Q442,Q246,Q134,Q125,Q215,Q166,Q319,Q192,Q399,Q374,Q410,Q105,Q250,Q44,Q131,Q201,Q31,Q324,Q290,Q189,Q336,Q231,Q281,Q15,Q21,Q55,Q143,Q39,Q307,Q89,Q165,Q95,Q232,Q157,Q196,Q260,Q34,Q303,Q173,Q454,Q297,Q258,Q163,Q396,Q480,Q239,Q464,Q115,Q273,Q25,Q156,Q296,Q11,Q121,Q53,Q93,Q219,Q468,Q323,Q430,Q496,Q12,Q68,Q190,Q154,Q345,Q59,Q66,Q35,Q408,Q30,Q461,Q124,Q339,Q49,Q132,Q428,Q206,Q452,Q484,Q225,Q84,Q130,Q148,Q386,Q257,Q373,Q450
user40430973,71,31,18,78,62,93,66,34,14,65,,,,14,,,,,,,,,,,,,18,,,,,,,,,,31,31,,,,18,,,,,,,,,18,,,,18,19,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,14,,,,,,,,,,,,18,,14,18,,19,18,,18,,,,,,71,,,,,,,,,,,18,,,,,,,,,,,18,,,,,18,,,,,18,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,18,,,,,,,,17,,14,,18,18,,,,,,,,,,,,,,18,18,,,,14,,,18,,,,,,,,,18,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,14,,71,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,18,,,,,18,,31,18,,,,,,,,,,,,,,,,,,,,18,,66,,,,,,,,,,,,,,,,,,,,,,,,14,,,,14,,,14,,,,,,,18,19,,,,71,,,,,,,,,17,,14,,,93,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,18,,14,18,,,,,,,,,,,,,,,,,,,,,,18,,,,18,,
user1198942373,3,38,67,25,48,72,30,78,67,41,37,36,5,43,69,100,18,21,38,68,63,37,81,22,89,,,,,,,,,,67,,,,67,,38,,,,5,,,,48,,,,,,,,,,,,,,,72,,,,,,5,,,,,,,,5,,,,48,,,,,,,48,,,,,,,,,,72,,,,,,3,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,67,,,,,,,21,,,,,48,,36,,,,,,4,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,48,,,,,,,,,,100,,,37,,,,,30,,,,,48,,,,37,5,67,,,,,,,,,,,,,,,,,48,,,67,,,,,,,,,,,,,,,,,,,5,,,,,,,,,67,,,,,,67,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,48,,36,,,,67,,,,3,,,,,72,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,67,,,,,,
user3335981654,92,43,10,30,97,3,20,40,20,0,89,87,62,59,99,46,19,48,69,20,0,76,74,23,33,46,18,84,67,47,44,11,84,77,3,61,47,17,27,13,7,59,63,24,77,66,59,36,10,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,43,,,,,3,,,,,,,,,,,,,,,91,,,,,99,92,,,92,,,,,,13,,,,93,,,,,,,92,,,,,,,,,,,,,,,,,,,,,92,,,,43,3,20,,,,,,,,,,77,,,,,,,3,,,,,,,,,,,,,,,,,43,91,,,,76,,43,76,,,,,,,,,,,,,43,,,,,,,,,,,,42,,,,,43,,,,27,92,,,42,,,,66,,,,,,,,,,,,,,,3,,,,,43,,,,,,,,,,91,,,,,,43,,74,,,,,,,,,,,,,,,,,,20,,,92,,,,,,,,92,,,,92,,,84,,,,,,,,,,43,,,,,93,,,,,,,,,,,,92,,,43,,,,,,,20,,,40,,,,43,,,,,43,,92,92,,,,92,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,43,20,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,20,,,,,,,,,,,,3,,,,,,,,,
user2875275094,58,14,2,61,43,55,70,87,30,62,18,70,20,10,15,44,37,9,11,65,55,15,16,72,88,79,33,87,62,43,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,30,,,,,,,,,,,58,,58,,,,57,30,,,,,,,,,,55,43,,,,,,,,,,,,,,,,58,,58,,,43,,,,,,,,30,,,,,,,,,15,,,,58,,,,,,,,,,,,,,,,,58,,,,,,58,,15,,,,,,,,,,,,,37,,,,58,,30,,,,,58,,,,58,,,,,,,,,,,,58,30,,,,,,,,,,,,,,58,,,,,,,,,58,,,,30,,,,,,,,,,,,,59,,,,,,,,58,,,,62,,30,58,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,58,,,,58,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,58,,,,,,58,,,,,,,,,,,,58,,58,,,,,60,,,,,58,,,,57,30,,,,,,,,,,,,30,,,,,,,,58,,,,,,,43,,,65,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,30,43,,,,,,,,,
user2804718143,81,,81,,,,,,81,,,,,,81,,,,,81,,81,,,,,,,,,,,,,,,81,,,,,,,,81,,,,,,,,81,,,,,,,,,,,,81,,,,,,,,,,,,,,,81,,,81,,,,,,,,,,81,,,,,,,,80,,,,,,,,,,,,81,,,,,81,,,,,81,,,,81,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,81,,,,,,,,,,,81,,,,,,81,81,,,,,,,,,81,,,81,82,,,,,,,,,,,,,81,,,,,,,,,,,,,,80,,,81,,,,,,,,,,,81,,,,,,,,,,,,,,,,81,82,,,,,,,,,,,,81,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,81,81,,,81,,,,,,,81,,,81,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,81,,,,81,,,81,,81,,,81,,81,,,,,,,,81,,,81,80,,,81,,81,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,81,,,,,81,,,,,,81,,81,,,,81,81,,,,,,,,81,,,,81,,81,,,,,81,,81,,,,,81,,,,81,,,,,,,,,,,,,
user1332283106,29,15,6,9,35,9,12,7,40,18,85,55,21,97,19,59,6,82,12,4,52,86,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,9,,,,,,,,,,,,,,,,9,,,,,,,,,55,,,9,,,,,82,28,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,9,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,9,55,,,,9,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,55,,6,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,6,,,,,,,,,,,,,,,,,,,,,,9,,9,,,,9,,,,6,15,,,,,,,,,,,,,,,,,,,,,,6,,,,,9,,,,9,,,,,,,,,,4,,6,,,,,,,,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user2712456712,52,84,51,23,73,3,72,1,58,71,77,8,80,19,97,9,45,82,42,31,87,,84,,,,,84,84,,,,83,,,,,,,84,,,,,,,,,,,,,45,,,,,,84,,,,,,,,,,,45,,,,,,,,84,,,,84,,,,84,,,,53,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,83,3,,,,,,,,,84,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,84,,,,,,,,71,45,,,,,3,,,,,,,,,,,,,,,,,,,,,,,84,,,,,52,3,,,,31,3,,,82,,,,,84,,,,,,,82,,,,,,87,71,,,,,,84,,,,,,84,,,,,,,,,,,80,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,85,,52,,,,,,,,,,,,,,,,,71,,,,,84,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,45,,45,,45,,45,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,82,,,,,3,,84,,,,,,,84,,,,,,,,,,,,,3,,,,,,,,,,,,,84,,84,,,,,,,,,,,,,,,,,,,,,
user1862628996,79,83,68,17,75,6,6,65,66,95,77,82,70,20,92,,,,,,,,,,,,7,,,,,,,,83,,,,,80,,,,6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,6,,6,,,,6,,,,69,,,75,,,,6,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,5,,,,,,,,79,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,6,,,,,,,,,,,,,,82,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,83,,,,,,,,,6,6,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,75,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,6,,,,,,,6,,,,,,,,,,,,,6,,,,,75,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user2552286504,60,1,100,55,3,71,21,23,48,1,55,8,50,,,,,,,,,,,60,,,,,,,,60,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,21,,,,,,61,,,,,60,,61,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,60,61,,,,,,,1,,21,,,,,,,,,59,,,1,,,,,21,21,,1,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,21,,,,,,,,,,60,,1,,,,,,,,,,,,,,,,,,60,,,,,,,,1,,,1,,,21,,,21,,,,,,,,61,8,,,,,,,,,,,,,60,,,,21,8,,,1,,,,,,,,,,,,,,,,,,61,,8,,,,,,,,,,,,,,,,,,,,,,,,,3,21,,,,58,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,21,8,,,,,8,1,,1,21,,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,21,,,,,,,,,,8,,,,,1,3,,,,,,,,,3,,,8,,1,,,1,,,,,,8,,,,,,,,,60,
user300639277,78,4,43,91,39,31,95,32,10,10,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,10,,,,,10,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,10,10,,,10,,,,,10,,,,,43,,,,,,,,,10,,,,,10,,10,,,,,,,,,79,91,,,,,,,,,,,,,,,,,,,,,,31,,,,10,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,10,,,,,,,,,,78,,,,,,,,,,,,,,,,,31,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,43,,,,10,,,,,,,,,,,,,91,,10,,,31,,,,,10,10,,,11,,,,10,,,,,,,,,,,,,,,,10,,,,91,,,,,,,,,,,,,,,,,,,42,10,,,43,,78,,,79,,,,,,,,,,,,,31,,91,,,,,10,,,,,,,,,10,,,,,,,91,,,,,,,,,78,,,,,,,10,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,
user2465651049,12,93,22,5,19,37,18,70,26,10,82,75,27,36,58,9,33,81,96,3,40,7,100,96,75,98,15,92,26,3,42,56,35,13,25,2,20,59,98,2,83,91,,,,,,,,,,,,,,,,,,,,,,,75,,93,,,12,,75,,,,27,,,,,,,,,,,,,,,,,,,9,,,,,,,,,12,,,,,93,,,,,,,93,,,,,,,,100,,,,82,,,,,,,,,,,,,18,12,,,,,,,,93,,,,,,,,,,,,,,35,,,,,,,,,,,,,,93,,,,,,,,,96,,,37,,,,,,,,,,,,,,,,92,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,37,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,93,,,,,,,93,,,,,,,,,,,,22,,,37,,,,,,,,12,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,40,,,,,,,,9,,,,,,,,,,,,,,,,,37,,,,,,,,93,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,26,,,,,75,,,,,18,,,,,,93,,,,,
user894403783,91,34,48,8,49,34,45,90,60,68,29,44,56,94,80,,,,,,91,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,44,8,92,,,,,,,,,,91,,,,,,,91,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,91,,,,44,,,,,,,,48,34,,,,,,,91,,,,,,,,,,,,,,,91,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,91,,,,,,,,,,,,,,,,91,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,
user593878464,76,11,10,38,98,41,17,4,93,70,97,73,17,26,73,72,48,61,10,95,46,46,24,58,50,90,20,80,,,,,,,50,,76,,61,,,,97,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,76,,,,,,,,,,,,,,26,,,76,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,76,,61,93,61,,,,,,,26,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,76,,,,,,,,76,,,,,,,,,,,,,,,61,,,,,,,,76,,,,,,,,,,,76,61,,,,93,,,,,,,,97,,,,,,,46,,76,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,11,,,,24,,,10,,,,,,,76,,,,,,,,,,,26,76,,,,,,,,,,,,,,76,73,,,,,,77,,,,,76,,,,50,,,,,,76,,,,,,26,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,73,,,,,,,,61,,,76,,97,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,18,,,,,,,,,76,,,,,,,,,,,,76,,,,76,,,26,,,,,,,,,,,,,,,,,
user4021159487,90,69,9,46,64,95,0,15,76,67,49,49,73,57,0,,95,,,,64,,,,,,,,,,,,45,,95,,,,,,95,,,73,,,67,90,,,,,91,,,,,,,,,,,49,,,67,,,,,,,,,,,,,,,,,,73,,67,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,90,,,,,,,,,,,,,,67,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,95,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,95,,,,46,,,,,95,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,95,90,,,,,,,95,,,,,,,,,,,,91,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,90,,95,,,73,,,,,,95,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,95,,,,,,,,,,,,,76,,,,,,95,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,95,,,
user1052711970,15,93,25,72,10,8,21,87,6,85,91,85,76,37,39,92,19,0,84,72,83,79,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,15,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,39,,,,,85,,,,,,,,91,,,,,,,,,,,0,,,,,,,,,,,,,39,0,0,,,,,,,,,,,,,,,6,91,,,,,15,,,,,,,91,,,14,,,,,,,,6,,94,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,6,,,,,,,,,,,,,,6,,,,6,,,,,,91,,,,,,,16,,,,,,,,,,,,,,0,,,91,39,,,,,,,,,,,91,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,6,,,,,,,,,,,,,93,,,,,,,,,,15,,,,,,,,,39,,,,,,6,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,39,,,,,13,,,,,,,,6,,6
user350645858,16,91,31,58,13,86,50,28,88,87,60,69,18,34,62,89,61,3,14,15,78,63,95,81,44,89,64,15,88,,,,,,,13,,,,,,14,,,,58,,,,,,,,31,,,,,,14,,,,,,,,,,,16,,,,50,,,16,,86,,,16,,16,,15,,,,,,86,15,,,,,,,,,,14,,,,14,,,,14,,,,,,15,,,,,,,,,14,,,,,,,,,,,,,,,58,,,,,89,86,16,58,,,,,58,,,,,,,,,,,16,,,,,32,,,,,,,87,,,,,,,,,,,,,,,,,,58,,87,,,,,,58,,,,,15,,,,,,,,,,58,,,,,,,,,,,,,86,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,15,,,,,,,,,,,,58,,,,,,,58,,,86,,,,,,,,,,,,,,,,58,,,,,,,58,,,,,,,31,,,,,,,,,,,,,,86,,,58,,58,,,,,,,,,,,63,,,28,44,,,,,,,,,,,,31,14,,,,,,,86,,,58,,15,,,,,,,,,,,58,,,,,,33,86,,,,,,,,,,,,,,,58,,,,,,,,14,,,,,,,,,,,,,,,,,15,,,,,,,,,,16,,15,,,,,,,,,,,14,,,,,,,,,13,,,,,15,,32,,14,,15,,,,,,,,15,86,
user1391057215,76,85,50,13,18,29,9,48,47,55,32,33,66,78,77,51,36,94,29,39,98,9,37,76,100,49,56,19,45,83,97,93,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,85,,,,,,,,,,50,,,,,37,,47,,37,,50,,,,,,,,,85,,,33,,,,,,,,,,51,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,76,,,85,85,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,100,77,,,,,,,,,,,,,,,,50,,,,,,,85,,,50,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,37,,,,,,,,,,,,,,,50,,,85,,,,,,,,,,,,,,,,,76,,,50,50,,,,,76,,,,,,,,,,,,,,,,76,,98,,85,,,,,85,,,,,9,,,,,,,,,,,,,75,76,,84,,,,50,,,,85,,,,,,,,,50,,,,,,,,,,75,85,,76,,,37,,,,,,,,,,,,,,,76,,76,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,37,,,,,,,,,,76,,,,,,,,,,,47,,,85,,,,,,,,,,,,,,,50,,,,78,85,,,,,50,,,50,,,,,47,,,,
user3719406352,20,55,54,69,,55,,,54,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,55,,55,,,55,,,,,,,,,,,55,,,,,,,,,,,,,,,,55,,,,,55,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,55,,,,,55,,,,,55,,,,,,,,,55,,,54,,,,,,,,,,,20,,,,,,55,54,,,,,,,,,54,,,,,,,,,,,,,,55,,,,55,,,,,,55,,,55,,,,,,,,,,,,,,,,,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,55,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,55,,,,,,,,,,54,,,,,,,54,,,,55,,55,,,,,,,,,,,,,,,,,,,,,,,56,,55,,,,,,,,55,,55,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,55,,,56,,,,,55,53,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,
user1469428908,85,77,55,70,42,13,88,22,89,56,88,31,90,4,30,,,,,,,,,,90,,,,,,,,,,,,,30,,,70,42,77,,,,,,,,,,,,31,70,,,,,,,,,70,,,,,84,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,30,,,,70,,,,,,70,,,,90,,,,,,,,,,,31,,,,,,77,,55,,31,,,,,,,,,42,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,55,,,,55,,,,,,,,,,,,,,,,85,55,,55,,,,,,77,,,,,,,,,,,77,,,,,,55,,,,,,,,,,77,,,,,,,,,,,55,55,,,,,,,55,,,,,,31,,,,,,,,,,,70,,,,85,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,89,,,,,,56,,,42,,85,,,,,,,,,,,,,,,,,,,,,,,,,,55,55,,,,,,55,,,,,,89,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,89,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,55,,,,,,,,,,,30,,,,84
user2670228780,86,30,90,66,7,68,34,72,39,17,4,66,42,10,38,100,70,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,86,,,,,,,,,,,,,86,,,,,,86,,68,,,,,,,,,,,,,,,,,68,,,,,,,68,86,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,68,,,68,,,,,,,,68,,68,85,,,,,,,,,,,,68,,68,68,,68,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,68,,,,30,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,86,,,42,,,,30,,,,,10,90,,,,,,86,,,86,,,,,,,,,,68,,,,,,,,,,,,,68,,,,,,,86,,,,,,,,68,,,,,,,,,,,,,,,,,,68,,,68,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,68,,,,,,68,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,90,,,,68,86,,,,,,,68,86,,,,,,,,,,,,,,,,,,,91,,,,,85,,,,86,,86,,,,,68
