Q240,Q318,Q475,Q388,Q112,Q380,Q321,Q130,Q160,Q70,Q89,Q305,Q43,Q222,Q95,Q345,Q445,Q11,Q93,Q23,Q140,Q496,Q241,Q44,Q448,Q207,Q165,Q248,Q495,Q176,Q25,Q271,Q487,Q78,Q188,Q5,Q278,Q347,Q420,Q353,Q369,Q230,Q197,Q199,Q297,Q79,Q158,Q32,Q61,Q253,Q170,Q292,Q460,Q56,Q60,Q414,Q288,Q12,Q108,Q458,Q450,Q169,Q357,Q263,Q443,Q456,Q434,Q363,Q354,Q455,Q239,Q462,Q138,Q21,Q48,Q250,Q204,Q189,Q172,Q243,Q142,Q342,Q378,Q99,Q38,Q257,Q65,Q344,Q52,Q367,Q392,Q435,Q186,Q451,Q171,Q245,Q237,Q20,Q492,Q27,Q14,Q10,Q115,Q122,Q384,Q470,Q41,Q94,Q417,Q467,Q35,Q47,Q408,Q33,Q223,Q132,Q454,Q428,Q499,Q81,Q439,Q375,Q191,Q273,Q372,Q374,Q123,Q394,Q465,Q461,Q246,Q275,Q397,Q444,Q181,Q338,Q262,Q254,Q175,Q425,Q224,Q468,Q153,Q366,Q114,Q437,Q225,Q220,Q272,Q226,Q4,Q282,Q433,Q67,Q310,Q452,Q264,Q401,Q19,Q212,Q274,Q228,Q483,Q198,Q6,Q68,Q92,Q98,Q260,Q251,Q281,Q219,Q83,Q340,Q2,Q320,Q7,Q476,Q111,Q421,Q311,Q1,Q296,Q314,Q234,Q84,Q233,Q104,Q205,Q143,Q174,Q64,Q287,Q319,Q177,Q316,Q488,Q141,Q151,Q209,Q213,Q362,Q134,Q299,Q194,Q100,Q270,Q107,Q69,Q121,Q497,Q195,Q339,Q432,Q431,Q289,Q333,Q206,Q426,Q74,Q391,Q126,Q238,Q201,Q59,Q361,Q422,Q286,Q295,Q71,Q145,Q469,Q40,Q385,Q405,Q154,Q148,Q133,Q277,Q156,Q290,Q163,Q490,Q131,Q326,Q303,Q39,Q244,Q101,Q57,Q196,Q30,Q396,Q436,Q474,Q13,Q323,Q157,Q484,Q75,Q331,Q109,Q162,Q0,Q412,Q124,Q440,Q214,Q447,Q328,Q309,Q348,Q85,Q446,Q144,Q150,Q315,Q258,Q473,Q478,Q66,Q28,Q45,Q116,Q464,Q135,Q493,Q400,Q72,Q301,Q322,Q457,Q86,Q302,Q404,Q203,Q265,Q106,Q96,Q284,Q379,Q471,Q37,Q152,Q73,Q218,Q352,Q187,Q110,Q36,Q370,Q395,Q173,Q459,Q327,Q441,Q472,Q266,Q413,Q34,Q215,Q192,Q242,Q15,Q341,Q120,Q50,Q211,Q276,Q364,Q168,Q129,Q179,Q182,Q247,Q87,Q386,Q403,Q125,Q406,Q178,Q482,Q349,Q365,Q202,Q8,Q217,Q77,Q399,Q335,Q485,Q358,Q411,Q381,Q389,Q155,Q62,Q208,Q407,Q383,Q479,Q427,Q252,Q466,Q46,Q356,Q360,Q368,Q304,Q423,Q82,Q185,Q402,Q180,Q308,Q359,Q136,Q193,Q88,Q97,Q491,Q351,Q103,Q373,Q393,Q105,Q330,Q26,Q382,Q337,Q390,Q498,Q166,Q118,Q235,Q371,Q494,Q438,Q256,Q343,Q18,Q346,Q332,Q424,Q146,Q24,Q227,Q317,Q294,Q29,Q184,Q298,Q293,Q42,Q55,Q22,Q429,Q279,Q159,Q409,Q267,Q58,Q16,Q119,Q449,Q167,Q54,Q249,Q216,Q261,Q183,Q329,Q231,Q49,Q285,Q190,Q324,Q210,Q90,Q291,Q17,Q127,Q312,Q137,Q410,Q306,Q416,Q398,Q221,Q419,Q387,Q334,Q232,Q313,Q161,Q377,Q453,Q128,Q200,Q31,Q481,Q280,Q269,Q229,Q80,Q283,Q259,Q355,Q336,Q307,Q477,Q3,Q113,Q9,Q418,Q117,Q255,Q91,Q268,Q76,Q139,Q63,Q350,Q53,Q442,Q486,Q300,Q236,Q463,Q489,Q430,Q147,Q415,Q51,Q149,Q480,Q376,Q325,Q102,Q164
user591497911,92,38,98,96,44,85,54,32,5,23,40,51,29,100,59,33,67,100,5,1,23,85,37,20,38,53,60,19,46,96,83,73,36,64,74,77,34,26,69,41,84,17,76,1,4,4,20,85,67,7,32,5,19,84,100,86,,,29,,,96,,,54,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,29,,,,96,,,,,92,92,,,,,,,,,,19,,,,,,,,5,,,,,98,5,,,,,,,,,,,20,,96,,,,,92,,,,96,,,,96,,,,,,,,,,,44,,,,,29,,,98,,,,,29,,29,,,,92,,,,,,,,23,,,,85,92,92,,44,,,,,,,96,96,,,44,,,,44,,44,,,,,,,5,,,,,,,,,4,,,,,96,29,44,,,,100,,44,,,,,,29,4,,,92,,,,,32,38,86,,,,,,,,,,,96,,,,98,,,,,,,,92,,,,,1,,,,,,,,,,,,44,,,,,,,,92,,,,,,,92,,,,,,,,,,,,,29,,,,,,,,4,,,,,,,,,,96,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,98,98,100,,,,5,,,,,96,1,44,98,,,,,96,,,,,98,20,,,,,,,,,,,,,,44,,,,,,20,,,,,,,,,20,29,,,,85,,,44,,,,,,,,96,,,,,,,,,,,29,,,,29,,96,,,,98,,,,96,,,,,,,29,,,,,,1,,,
user1536009905,94,100,98,86,4,76,68,38,90,9,25,7,73,45,93,86,16,36,54,88,34,77,89,58,32,90,100,59,91,51,65,81,36,28,15,62,32,59,10,98,81,78,73,94,85,94,80,67,37,86,31,85,39,23,65,3,42,65,97,76,65,,,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,4,15,76,,,93,76,,100,,,,76,,76,,,,32,,,,,,,,,4,,85,,,,,,,54,4,,86,,94,,,98,,,,85,,94,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,10,,,,,,94,,,36,98,,,,4,,,,78,97,65,,4,,94,94,,,,,37,,,,,94,,,,,,,37,,,,86,,,4,,,,,78,,36,,,,,73,94,,,,,,76,,,98,,36,,,,,,,,,,78,34,,94,,,,94,,98,,,,,,,4,,,,,,58,,,,,,,,,,,,,,98,,,,,,98,,94,36,,,,,,,,51,,,58,,,,,,,,,32,,,28,,,85,,,,,,,,,,,,,98,,,,94,,65,,,,,,,,,,,,39,,,,,,,,36,,,,,,,,,,,,,85,,,94,,,,,,,,76,,,,,,76,,,94,,78,,,,,,,,,,,,38,,,,94,65,,,,76,,,76,,,,,,94,76,,,,,4,,,4,,,,,,,,4,51,4,,,,,,,,,,,,,58,,,,94,,94,,,76,,,,
user707796750,90,23,37,93,32,2,81,37,56,97,76,58,82,50,63,96,24,10,64,2,52,16,76,94,86,75,23,60,27,2,59,92,5,48,37,85,34,95,22,12,47,15,4,60,,,,,,,,,,,,,,37,,,,,,16,2,,,97,37,,90,,,,,,,,,,,,,,,37,,,37,,,,37,,,,,37,,,,37,,5,,,,,,,,,76,,58,,,,90,37,58,,,,,76,90,,,,37,,,,60,,34,,37,,,,,,,,,,90,37,,,,,23,,,16,,,,,,,,37,,58,,32,97,,,76,,,,,,,,,,37,2,76,,,,,,,,,,,90,,,,37,15,,,,,,,,32,,,,,34,,15,,,,,,37,,90,,,,32,,,,,37,,,,,,,,,58,,90,,,,,,96,,,,,,,,,,90,90,37,37,34,,,,,,,,37,,,,,,,,90,,2,,,,,,37,,,,60,,,,,,,,,,37,,,91,32,4,,37,,,,,,90,,32,15,,,,,,,,,37,,,,,,,,15,,,,,37,,,,,15,,,,,,76,,,,,,,,37,,,,,,,,58,,,,,,,,,,37,,,,,,,37,75,,34,,,,,,,,,,,,,,,58,,,32,,,,,,,,81,37,37,,15,,,22,,,4,,32,,,37,,,58,,,,,,,,,,,2,,,,,,,,,,90,,,,,,,,,,,,,,,37,90,,,,,,,37,,,,,,76,,,,,,,,,,37,,,,32,37,,,
user568455542,22,87,72,25,11,46,4,99,61,16,87,29,73,6,69,86,45,11,21,39,77,89,44,23,72,31,69,28,10,66,17,85,53,54,36,66,,21,,39,,66,,,,72,,,89,,,,99,,,,,72,,,,,,,,66,,72,,,,,,89,22,,,,72,,,,66,,,,,,,,,,,69,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,25,,,,,,,,,,,,,,,86,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,72,22,,,,46,,,,6,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,72,,72,,,72,,,,46,,6,,6,,,,,,,,,,86,72,,,,73,,,39,,,,,,46,,46,72,,,,,,,,,,72,,72,4,,,22,,,,,,,72,,,10,72,,,,,,,,,,66,72,,,53,,,,86,,,,,,,,,,,,,,,99,,,,,,,6,,,,,,,,,72,72,,,,,72,,,,46,73,73,,,,,,,,87,,,,,72,,,,,,11,,,72,,,,,,,,,,72,,,,,,,,,,,,44,,39,,,72,72,,,99,,,,69,,23,46,,,11,,72,,72,,,,,73,,,,,,6,,,,72,,,,,,,66,,,,,72,,73,72,72,,,,,,,,,,,,,87,,,,25,,,,6,,,,,,22,,,,,,73,,22,,,,,,,,,46,,,72,,72,,72,,,,,,
user2003993030,12,49,26,82,52,94,73,45,33,54,19,66,11,64,6,37,,,,,52,,,,,,,,,,,,,52,,,,,12,,,,19,,6,,,,54,,,52,,,,,,,52,,,,,,49,,,,,52,,,,,52,,,52,,,52,,,,54,52,,,54,,,54,,,11,,,,,,52,,,,,,,,,,,,,,52,,,,54,,,54,,26,12,,,,11,54,,,,54,64,,,,,,,,,,,,,,19,,,,26,,,,,,54,,,,,,,,,,,,,,,,,,26,,26,,,49,54,,,,,,54,,52,,,,,,52,,,,19,52,,54,,,,,,,,,,,,,,,73,,,73,,,,,,,,,,,,,,,,,54,,6,,52,,54,,,,,,,,,,52,,54,,,54,,,,,,,,,,,,,,,,,,,,54,,52,73,,,,,,,,,52,,,,,,,,,,12,,,,,,,,,,,,,,,54,,,,,,54,54,,,19,,52,,,,,,,54,26,,,,,,12,11,,54,,,,52,54,,,,,,,,54,,26,,,,,54,,,,,49,,,,,,,,6,26,,,26,,19,,,,,,,,,,54,19,,26,26,26,,52,,,,,12,,54,,52,,,,,52,,,54,,,,,,,19,,,,,,,,,,,,,52,12,,52,,,,,,,,,,,,,49,54,,,54,,,,,,,,,,,,,,54,26,,,,,,,52,49,,,,,,,,,,,,,,73,,52,,
user1302972338,21,12,9,100,59,14,81,11,53,39,92,61,8,23,38,62,35,98,56,18,22,59,57,96,63,70,26,74,42,55,7,32,22,59,38,13,19,12,58,21,15,35,15,24,46,97,22,8,21,73,86,,,,,100,,19,96,,,9,74,,,12,,,12,,,100,,12,,,,,,100,21,,,100,,22,92,,,,,,,,,,39,12,,,,,,,,,,,,,,,,,,,,22,100,,,,,39,,,,,38,,,,12,,,,,,,,,,,,,12,,,,,100,,,,,,,,,,,,12,,100,,,,,100,21,,,38,,,,,,12,,11,,,,,12,,,,,,,,,100,,,100,,,,,,,,,,,,,,,,,,,59,12,,,100,,,,,92,81,,100,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,38,100,,,,,,,,100,,,,,,12,12,,,100,,,,,,,,,,,,,,,,,,,,38,39,,,,,,,,,92,,,,,,62,,,,,35,,,12,,12,,,,,,39,,,12,,,59,,,,,,59,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,100,,38,,,,,,,,,,12,,100,,,11,55,12,,,100,12,,,,,,12,12,,,100,,,,,21,,,,,,,,,,,12,32,,,39,,,,35,,,,,,,,,12,12,12,,,21,,,,,,,,,,100,58,,,,,,,,,39,,,,,,,,12,,,,,,,,,,,39,,,,92,,12,,,100,,,,,,,,,19
user1649323022,1,84,50,9,15,52,63,37,55,14,33,12,13,18,58,4,93,81,86,20,49,92,21,24,26,37,3,70,76,58,79,47,70,63,76,75,53,47,53,79,43,6,89,8,83,97,58,28,75,47,91,51,8,11,46,3,92,,,,,,,,,,,15,,,,,92,,3,,,,9,,,,,,,,,63,,55,,,,50,50,,,,,,,,,97,,81,,,9,55,,58,,,,,,,,,,,,,,,11,,,,,,50,,,,81,,,,,50,81,,,,,,,,20,55,,50,,,,,,50,,,,50,,,,,,50,50,50,,81,,,51,,,,,,50,,,37,,,,,,,,,,55,,,,53,,37,,,,,52,,37,,,,,,,55,,11,,84,,,28,,,,50,37,,37,,,,28,,,,,3,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,6,,,,,,26,,,,,,,,37,1,,,,,,,,,,76,,,,,26,,,,,,,,,,,,,63,,,,,,,,,,11,55,,81,,,,,50,,,,,26,50,50,,50,,63,,,,,,,3,,,,11,,,50,55,,63,,,,,84,,50,,,55,,50,11,,,,,20,,28,,55,20,,,,,,1,,,,,,63,,50,11,,,,,,28,,,,,,,,53,,,,,,50,,,,9,,52,,11,52,50,1,,,55,,37,,,,1,,11,,,55,,,,,,,,,,50,63,,,55,,,,11,,26,,50,,,,,,,,,,,9,76,,,26,,,,55,,,,,55,1,,,,,,
user2186124167,71,89,82,60,72,35,78,74,100,59,91,53,41,84,66,72,31,78,34,35,78,67,29,4,18,73,99,61,67,18,83,99,14,92,54,100,39,76,0,90,3,50,25,7,27,60,0,93,1,23,56,33,37,74,33,16,91,14,,60,74,60,,31,89,,,,,,29,,,,31,,,74,,,,,,,,,,73,,31,89,,89,60,,,,99,,34,,,,,,,,56,,,,,18,,,,91,,,,,,,,99,78,,,,34,,,,60,,,,,,60,,,,,,,,,,,78,,,89,,76,,,,,,,53,,,,,92,,,,,61,,,,,14,,,,,,,89,,,,,60,,89,100,,,,,,,,,60,,,,,,,,,,83,,,,,,,76,89,,,34,,,,,,56,76,,,,,,,,,89,89,,,,,,,60,31,89,,60,,,89,,,,60,,,,,,14,60,,83,,,89,,,,,,,,,,,,,,78,,,,53,,,73,,60,,90,33,,,,,,,,89,,,,89,,,,90,,,,,,,,,,31,,,,,67,90,,76,,,,,,84,,,,,0,,,60,,,,,,33,76,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,60,,60,,89,35,60,,,78,,60,,,,,60,,,,,,60,,,,,,,,,,78,,,,,,,,,,,,,90,,88,,90,,,,,,,,,,,60,,,,,60,,,76,,,60,,89,,,,,,,,56,,,,,,89,,,7,60,89,,,60,,,,,,,66,89,,,,,41,89,,56,,,83,,,71,
user3025233690,48,9,57,28,65,67,39,3,43,22,11,60,9,35,73,90,71,25,89,89,51,100,84,20,24,71,18,49,3,16,,,,,,,,,,,,48,,11,,,,47,,,,28,,,,,20,20,,,,,,16,28,,28,11,,51,,,,48,,,,20,,,,,,,,,,,,71,,,,,,,,,11,,,,,,,,,,,,11,,,,,24,,48,,,,,,,11,,48,20,,,,28,,57,11,,,,51,,,11,28,28,,,28,,,,28,39,,,,,,,,,,,,20,,,,,,,,49,,,,,,,,,,,,57,100,,11,,,,,,,,,,,48,,,,,,,,48,,,,,,,,71,,,,,,,11,51,,,48,16,,,,,,,,,,48,,,,,,,,48,90,,,,48,,,,20,,,,,,,,,,,,,11,,,20,,48,,,,57,,,,,11,57,,48,100,,28,,,,,,,,,,,,28,57,,,,,,,,,,,,,,,,,,,,28,,,,,100,,,,,,48,57,,,48,48,,89,,,,,89,,,57,,,48,,,,,48,48,,28,,57,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,28,,,,,100,,48,,,,,20,,,11,,,28,,49,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,28,,,100,,,28,20,,,57,,,,57,,,,,,,67,,,,28,57,,,,,,,,,,,,28,,28,,71,57,,,20,,,28,,,
user2265742170,38,57,90,73,93,51,5,18,56,55,6,71,83,97,51,93,1,57,42,57,24,39,5,81,95,21,20,60,49,72,79,82,50,30,45,65,18,50,84,97,3,46,16,84,61,26,25,58,77,77,77,35,98,1,100,2,68,18,12,6,,,,,,,,,,,,38,35,,,84,,,,,57,,,,,,,,57,18,,,71,,6,84,,,,,,,,,98,,,6,79,,,84,,,6,68,,57,98,,,,,,,,,,,,6,6,,84,,,,1,,,,,6,38,,,,,6,,90,,,,,,,,,,20,,,,,,,50,,,,,,,,,,,,57,6,,,,79,,,,,,,,,57,,,79,,57,6,,,57,,,,,,6,,,,1,,,,,3,,,,,,,,6,,57,71,5,,,,,,,,,,,,,,,,,,,84,82,,,,57,,,,,,,,,,,,,,,,65,,,57,57,57,,,,,,57,,,65,71,,,,,,38,97,,,25,,,,71,,,,,,,,,,,,,,6,,,84,,93,,,98,,,57,,,,,,,58,,,,,,,,,,90,57,,,38,,,,,77,,,,,38,,57,,,,18,,57,57,91,,,90,,,,,,,,,97,,6,,51,,,,,57,,,93,39,,,,,,,,57,,,57,,,97,,1,,57,57,,,,,57,,,6,,,84,,,57,16,79,,,,57,,,,,,,,,,,,,,,6,,97,97,,,,,38,,,,82,,,,,,,,,,,,,6,84,,,,57,57,,,,,6,,,,,6,,,,,,57,,,90,,,,,57,
user3120055388,76,4,12,13,44,94,23,18,92,49,36,19,6,91,21,63,75,10,16,60,55,14,10,71,93,17,84,28,52,50,16,8,52,61,33,84,21,39,79,16,44,97,50,100,92,59,61,10,60,54,75,14,32,92,,,,,,,93,,,,13,,,,,,,,12,16,,,,,,,,16,,,13,,19,,,,,14,44,,,,,,,,,,,76,,,,,,,,,50,44,39,94,,,,,12,,,,,,14,,13,,,,,,,,,,,14,,32,,76,,,,,,,,,,,76,61,92,13,,,,19,76,,,12,,,,10,,,,,,,32,,,,94,,,19,,12,,,,,21,,,94,44,,,50,,,12,,,,,,,28,94,,94,,,,,,14,19,,44,,,,,,,,,,,,,,,,,,,,19,,21,,,,92,76,,,,,,,,,13,,,,,,19,61,,,,,,,19,,19,,,,,,,,,,,,,,,50,,,,13,,,,19,,19,76,,,,,,,,,,,,,,,,,,,,10,19,,,32,32,,,,19,,,,,12,,,12,84,,,,,,14,,,12,32,,,,,,,,76,12,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,44,13,,28,,52,,,,79,,19,,,,10,,,21,,76,,,,28,,12,,,32,12,,,12,52,,,,,,,94,,,,,50,76,,,,19,,,19,12,,,14,12,,,,,59,,,,12,,,,,76,,,44,,,,,,44,,,13,21,,,19,,,,,,32,,16,13,,,,28,,,19,,76,,,13,12,,,
user3272572399,96,34,56,7,4,37,27,75,96,29,63,27,18,28,53,64,57,100,41,18,81,35,30,81,69,97,71,48,23,94,60,8,27,1,12,47,99,91,52,95,26,17,19,65,16,89,69,50,10,13,38,38,14,,,,,,,,,,,,,,,,,,,,,,,,4,,,,28,1,,,,,,34,,,,7,,,,,,,,,8,27,,,,,,,,18,34,,27,,,,,,,,,,,,,38,4,4,,,34,48,,,,,,17,,,,,,,19,,,,16,,,,,,,,,63,34,,,,,,53,,,37,,,60,,,,,,,,37,,96,,63,,,,,96,,,,,,,,69,91,,96,,,,,,,91,,,,27,,,,,37,,,,,,,37,,,,,,,,91,,,,,,,,,,,,,,,29,,,16,,,37,,,,,,4,,,,37,,,,,,,,89,,,,,,63,,4,,,,,34,,7,,63,4,,,,,,,,,,,,,,,,,63,,,,96,,,,,,,,,,,,,23,,96,,,,,69,,,,,100,,,63,,96,7,,,,,,,,,,,7,,,,16,,,96,,63,23,,19,,,,,96,71,,7,96,,,4,,,,,,37,,,,12,99,,,96,28,7,,,,,,18,,,,,,,69,96,,,96,96,18,37,,,,,63,,96,,,,1,,,,,19,47,,,,,,,,96,12,,,18,,69,,,,,,,,,28,,28,,,38,,,,,18,,,,,,100,4,,,,,,,27,34,41,28,,48,,,,,,,,,,,63,96,,,,,,,,,
user2217226155,79,94,97,31,3,48,73,22,53,55,94,41,86,20,94,58,30,20,32,90,44,27,29,97,39,29,53,93,70,6,20,47,8,11,9,48,56,32,21,36,1,59,88,67,91,28,70,52,,,,,29,,41,41,22,,,,,,,,,,,,,,41,,,,,,22,97,,,,41,,,,,,,,,,,,,,29,,,29,,,79,,70,,,97,,,,73,,,,,98,27,28,73,22,,,,94,,,3,,,,,,,,,,,,,,,,,,,88,,,,,,,,,73,41,29,,,,,,41,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,41,,,79,,,,,29,20,,,,,,28,22,,73,,,39,,,,,,,,,,,,,,,,,,70,,,,,30,79,,,41,,,79,,,73,,94,,,97,70,,,27,,,,20,,,29,,,,,,,53,,,,,,,,,,,,,79,,,,,,,,,29,,,,55,,,,,3,,30,73,,,,,,,,,,22,30,,,,,,,,,41,41,,,,,,,,,,,,29,,,,,,,,,73,,,,,,91,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,41,,,30,,,,,,,31,,,,29,,22,,,,79,,88,,79,,,,,,,73,,,,,31,,,,22,,,,73,,,79,29,,,79,,,,,3,,41,70,,,73,,,97,,,,,73,,79,,,27,,,,27,27,97,,,,,70,,97,29,,,,41,,,,79,,31,,,,,,29,29,,11,,,,,,,,88,,,
user3749088114,81,19,33,48,62,52,50,31,24,35,22,57,51,36,31,88,47,49,9,4,66,65,0,27,28,23,10,69,99,21,2,86,8,17,63,61,81,10,80,97,25,45,54,48,10,20,30,81,95,68,0,64,37,87,,,,,,,,57,61,,,,,,,,,,,,,,,,,,52,0,,,31,,,0,45,,81,,,,,,,10,,19,,,,,,61,,,,,,,,,,9,,81,,47,31,,25,,9,,57,61,22,,,,,,,,,,2,,61,8,,,,,81,,,,,52,,,,,48,,,,28,,,,,,19,,61,,,52,,,,,,,,95,,,,,,31,0,,,,,0,,,,31,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,10,,,,,33,,,,,,81,,62,,,,,,,19,,,,,,,,,61,81,19,,19,,,,22,,,19,,,,,,,,,,,,,,,34,,,,,,17,,,,,,61,,95,,,,,,88,48,,81,,,,,,,,19,,8,,52,,,,,,,,,,36,,,,,,,,,,52,,22,62,,,,36,33,,,63,,,,,,,,,,,,,,52,61,,,,,81,,,,,19,,,,,,81,,,,19,52,,0,25,,,,,10,,,,,47,,,,,,,,,37,19,,,,,,,81,,,,31,,,,,,,9,,,,,,,,22,22,,,,,17,19,,,,,,,,,,25,,,,61,47,22,10,,,,36,,,,95,
user2170285569,66,22,36,94,3,26,82,48,97,75,29,7,29,88,54,59,44,70,84,92,77,69,56,78,90,75,22,39,42,14,36,72,41,12,3,95,79,34,76,38,39,46,,,97,82,,,,,88,,,75,,90,,66,,,36,59,,,82,,,,,,,22,,,41,,,88,22,,,,,,,,,,,75,,59,,,,,,,,66,,,59,,,69,,,,,3,36,,,,,,,,,3,22,,,54,72,,75,,54,,,,,,,,,,,,59,82,,90,22,,,,82,,,,,,,,,,,22,,,97,,,,,,,,,,,,,,,,70,,,22,,,,,,29,,,,,,,,22,,,,29,46,,29,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,82,,,,,,3,70,,,,,,,3,,,,74,,,,97,,,75,,,22,54,,,,,,,94,,94,,,,94,22,,,76,,,29,,,,,,,,,,,3,,,,,,,,,,,29,,,,,,,,,,,,,,75,,,82,,,,,,82,,,,,,,,,,,,,82,,82,,94,,,,,,,,,82,82,77,,,94,,29,97,,82,,,,,,,,41,82,,,,,,90,,,,,,,,22,75,,,,36,,,,,75,,,,,,,,,,,,,,29,,,,,,,94,56,75,,,,,90,,22,,,,94,,,3,36,,,,,,,,,,,,,,3,75,,,,,,,,,,75,,,75,,,29,,,54,,,,22,,,,,69,,,,,,90,,,82,,,,,,,,,3,72,,,82,
user4264579023,18,48,55,75,43,56,21,94,19,72,39,62,92,88,45,45,74,27,32,44,69,2,52,12,52,20,86,33,16,33,,,,,33,44,,,,,,,,,72,,43,,,21,,,,,,,,,,,18,,,,21,,,62,88,,,,18,,48,,,74,,,2,,,,62,,,43,,48,,,18,,88,,,,,,,,72,,,48,,,,,,,43,18,62,,,48,,,,,,,33,,,,88,,,94,,,,,,48,,,,,,,,33,88,92,,,,,,,,,94,,33,,,,,18,,33,,,,20,,,,74,,,,,,,,,,,,,,88,62,,,62,,,,,72,,18,,,,88,,,,18,,,,,,,,,62,,,,18,72,,43,,,,,,,,48,,,,,,,,,,,,33,,,72,,,,72,,,,33,20,,,,,,,16,,48,,33,,,43,,,,,,,,88,,72,18,,,21,48,,,,43,,,,,,62,,,,,,86,,,,,,,,,,,,,,,48,,94,,,,,,,,72,,18,,,,88,,,43,,,88,,,94,,,88,,,,,,19,,,,,72,,27,,,,,,,,88,,,,,,,,,43,48,88,43,88,,,,,,88,18,,,43,,,,,,,72,92,,,,,,,,,,,48,88,,48,,,,27,,,,72,,72,,,62,,,16,,,,,,43,,72,,,72,,,,,,,,,,,,,,,,,,,33,,,,18,72,,,62,,,,,,,,,72,,,,,,94,48,74,88,,,19,,,,,48,,,,,,88,,,2,,18
user3262051324,31,53,7,94,11,95,6,17,1,29,43,2,42,53,10,96,39,6,59,41,67,56,44,71,79,45,13,31,40,53,85,0,53,42,35,78,62,81,12,39,44,14,7,62,62,,,94,,,,53,,,,,2,,7,53,,,,,,42,,,,,,,56,42,,,94,,7,35,,,,,,,,67,,,,,,,95,,,,42,43,,,,,,,,7,,67,,,,,,,,,,,53,40,,,,2,,,13,,,,,94,41,,,,,,,,1,,,,,,,14,95,,,,,,53,,,,,7,41,,,,,35,,,29,,,,,,,,,,,,56,,,,1,,,,,,,,,,,79,,,,,,,,,56,,,,,,7,53,,53,,,,7,,7,39,29,79,,,,,53,,,,53,,,,,,,,,,42,67,,,,,,53,,,,42,,7,,7,,,,,42,,56,,,,94,,,,,,,,7,,,7,,,,,,,,1,,,,,,,,,79,,79,,,,,,,,,7,,,,67,,,,,,,,,7,,,,,,,,,,,42,62,,,53,,,,,,,2,,,,,94,,,,,,,,,,,,,,,,,,53,,,,,,,,,,7,53,31,,2,,,7,,,,,,,,,,94,,,53,,62,,7,,94,,,,,,,,95,,,,,62,7,,7,,,,,2,,,2,,,,,7,,,53,,62,,,,95,,53,,29,,,,,7,,,,,,,79,,13,,,,,,,,42,,,,,53,,2,29,,,,67,53,67,,94,,,,,,,,,,,41,53,,42,,,
user3400596128,85,22,98,60,1,77,38,35,56,22,53,40,89,63,86,58,32,23,60,36,7,39,31,31,18,31,10,23,9,2,41,31,20,36,55,85,21,25,82,64,38,3,34,72,24,19,9,27,96,44,94,80,58,82,47,66,9,9,83,55,87,,,19,,,,38,,19,56,,,72,,,,,,56,,,,,,89,,,66,27,,,,,,,,56,,,,,,,,,,,19,19,,,,,94,98,,,,38,,35,,,,98,,,25,,,,,,,,,,22,,,,,,98,,56,,,,,,,,,,58,,,,,,,,,,,,,,56,25,98,,,,,,,,,,,,,,,,3,,,38,,,,,,,,,38,,,,,58,,63,,,,,,,,,,,,98,,,,,,98,,,,98,,98,,,,,,,,,,35,,,,,56,98,,,56,56,85,,,,,,,,,,98,80,,22,,,,35,98,,89,,,86,,,56,,,22,,,,,,,,,,,,,,23,,,53,38,38,22,,,,,,,64,,,,,,98,,27,,,,,,,35,,,,63,32,,,,85,19,,,,,,,,,,32,,,,40,,,98,,,,,,,,25,,32,,,3,,,,77,,,,,22,,,,,,,,,56,,94,,,,,,,,,,,27,,,40,,56,,,98,3,,,38,,25,,,,,,,,,,38,,,,,,,,,,,,,41,,,,77,,,,,32,,,38,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,35,,,,38,,,,,,,98,,56,,,,,,,,,,,,,,56
